-4.9 1.2 -7.51477e+29
-4.9 1.3 -7.58841e+29
-4.9 1.4 -7.66795e+29
-4.9 1.5 -7.75337e+29
-4.9 1.6 -7.84469e+29
-4.9 1.7 -7.94189e+29
-4.9 1.8 -8.04499e+29
-4.9 1.9 -8.15399e+29
-4.9 2 -8.26887e+29
-4.9 2.1 -8.38965e+29
-4.9 2.2 -8.51633e+29
-4.9 2.3 -8.64889e+29
-4.9 2.4 -8.78735e+29
-4.9 2.5 -8.93171e+29
-4.9 2.6 -9.08195e+29
-4.9 2.7 -9.23809e+29
-4.9 2.8 -9.40013e+29
-4.9 2.9 -9.56806e+29
-4.9 3 -9.74188e+29
-4.9 3.1 -9.9216e+29
-4.9 3.2 -1.01072e+30
-4.9 3.3 -1.02987e+30
-4.9 3.4 -1.04961e+30
-4.9 3.5 -1.06994e+30
-4.9 3.6 -1.09086e+30
-4.9 3.7 -1.11237e+30
-4.9 3.8 -1.13447e+30
-4.9 3.9 -1.15716e+30
-4.9 4 -1.18044e+30
-4.9 4.1 -1.2043e+30
-4.9 4.2 -1.22876e+30
-4.9 4.3 -1.25381e+30
-4.9 4.4 -1.27944e+30
-4.9 4.5 -1.30567e+30
-4.9 4.6 -1.33249e+30
-4.9 4.7 -1.35989e+30
-4.9 4.8 -1.38789e+30
-4.9 4.9 -1.41647e+30
-4.9 5 -1.44564e+30
-4.8 -5 -1.41706e+30
-4.8 -4.9 -1.38789e+30
-4.8 -4.8 -1.35931e+30
-4.8 -4.7 -1.33131e+30
-4.8 -4.6 -1.30391e+30
-4.8 -4.5 -1.27709e+30
-4.8 -4.4 -1.25087e+30
-4.8 -4.3 -1.22523e+30
-4.8 -4.2 -1.20018e+30
-4.8 -4.1 -1.17573e+30
-4.8 -4 -1.15186e+30
-4.8 -3.9 -1.12858e+30
-4.8 -3.8 -1.1059e+30
-4.8 -3.7 -1.0838e+30
-4.8 -3.6 -1.06229e+30
-4.8 -3.5 -1.04137e+30
-4.8 -3.4 -1.02104e+30
-4.8 -3.3 -1.0013e+30
-4.8 -3.2 -9.82151e+29
-4.8 -3.1 -9.6359e+29
-4.8 -3 -9.45618e+29
-4.8 -2.9 -9.28236e+29
-4.8 -2.8 -9.11444e+29
-4.8 -2.7 -8.95241e+29
-4.8 -2.6 -8.79627e+29
-4.8 -2.5 -8.64603e+29
-4.8 -2.4 -8.50168e+29
-4.8 -2.3 -8.36323e+29
-4.8 -2.2 -8.23067e+29
-4.8 -2.1 -8.104e+29
-4.8 -2 -7.98323e+29
-4.8 -1.9 -7.86835e+29
-4.8 -1.8 -7.75936e+29
-4.8 -1.7 -7.65626e+29
-4.8 -1.6 -7.55906e+29
-4.8 -1.5 -7.46774e+29
-4.8 -1.4 -7.38232e+29
-4.8 -1.3 -7.3028e+29
-4.8 -1.2 -7.22916e+29
-4.8 -1.1 -7.16141e+29
-4.8 -1 -7.09956e+29
-4.8 -0.9 -7.0436e+29
-4.8 -0.8 -6.99353e+29
-4.8 -0.7 -6.94935e+29
-4.8 -0.6 -6.91106e+29
-4.8 -0.5 -6.87866e+29
-4.8 -0.4 -6.85215e+29
-4.8 -0.3 -6.83154e+29
-4.8 -0.2 -6.81681e+29
-4.8 -0.1 -6.80797e+29
-4.8 0 -6.80503e+29
-4.8 0.1 -6.80797e+29
-4.8 0.2 -6.81681e+29
-4.8 0.3 -6.83154e+29
-4.8 0.4 -6.85215e+29
-4.8 0.5 -6.87866e+29
-4.8 0.6 -6.91106e+29
-4.8 0.7 -6.94935e+29
-4.8 0.8 -6.99353e+29
-4.8 0.9 -7.0436e+29
-4.8 1 -7.09956e+29
-4.8 1.1 -7.16141e+29
-4.8 1.2 -7.22916e+29
-4.8 1.3 -7.3028e+29
-4.8 1.4 -7.38232e+29
-4.8 1.5 -7.46774e+29
-4.8 1.6 -7.55906e+29
-4.8 1.7 -7.65626e+29
-4.8 1.8 -7.75936e+29
-4.8 1.9 -7.86835e+29
-4.8 2 -7.98323e+29
-4.8 2.1 -8.104e+29
-4.8 2.2 -8.23067e+29
-4.8 2.3 -8.36323e+29
-4.8 2.4 -8.50168e+29
-4.8 2.5 -8.64603e+29
-4.8 2.6 -8.79627e+29
-4.8 2.7 -8.95241e+29
-4.8 2.8 -9.11444e+29
-4.8 2.9 -9.28236e+29
-4.8 3 -9.45618e+29
-4.8 3.1 -9.6359e+29
-4.8 3.2 -9.82151e+29
-4.8 3.3 -1.0013e+30
-4.8 3.4 -1.02104e+30
-4.8 3.5 -1.04137e+30
-4.8 3.6 -1.06229e+30
-4.8 3.7 -1.0838e+30
-4.8 3.8 -1.1059e+30
-4.8 3.9 -1.12858e+30
-4.8 4 -1.15186e+30
-4.8 4.1 -1.17573e+30
-4.8 4.2 -1.20018e+30
-4.8 4.3 -1.22523e+30
-4.8 4.4 -1.25087e+30
-4.8 4.5 -1.27709e+30
-4.8 4.6 -1.30391e+30
-4.8 4.7 -1.33131e+30
-4.8 4.8 -1.35931e+30
-4.8 4.9 -1.38789e+30
-4.8 5 -1.41706e+30
-4.7 -5 -1.38907e+30
-4.7 -4.9 -1.3599e+30
-4.7 -4.8 -1.33132e+30
-4.7 -4.7 -1.30332e+30
-4.7 -4.6 -1.27592e+30
-4.7 -4.5 -1.2491e+30
-4.7 -4.4 -1.22288e+30
-4.7 -4.3 -1.19724e+30
-4.7 -4.2 -1.1722e+30
-4.7 -4.1 -1.14774e+30
-4.7 -4 -1.12388e+30
-4.7 -3.9 -1.1006e+30
-4.7 -3.8 -1.07791e+30
-4.7 -3.7 -1.05581e+30
-4.7 -3.6 -1.03431e+30
-4.7 -3.5 -1.01339e+30
-4.7 -3.4 -9.93059e+29
-4.7 -3.3 -9.7332e+29
-4.7 -3.2 -9.5417e+29
-4.7 -3.1 -9.35609e+29
-4.7 -3 -9.17639e+29
-4.7 -2.9 -9.00257e+29
-4.7 -2.8 -8.83466e+29
-4.7 -2.7 -8.67263e+29
-4.7 -2.6 -8.5165e+29
-4.7 -2.5 -8.36627e+29
-4.7 -2.4 -8.22192e+29
-4.7 -2.3 -8.08347e+29
-4.7 -2.2 -7.95092e+29
-4.7 -2.1 -7.82426e+29
-4.7 -2 -7.70349e+29
-4.7 -1.9 -7.58861e+29
-4.7 -1.8 -7.47963e+29
-4.7 -1.7 -7.37654e+29
-4.7 -1.6 -7.27934e+29
-4.7 -1.5 -7.18803e+29
-4.7 -1.4 -7.10261e+29
-4.7 -1.3 -7.02309e+29
-4.7 -1.2 -6.94946e+29
-4.7 -1.1 -6.88172e+29
-4.7 -1 -6.81986e+29
-4.7 -0.9 -6.76391e+29
-4.7 -0.8 -6.71384e+29
-4.7 -0.7 -6.66966e+29
-4.7 -0.6 -6.63137e+29
-4.7 -0.5 -6.59898e+29
-4.7 -0.4 -6.57247e+29
-4.7 -0.3 -6.55185e+29
-4.7 -0.2 -6.53713e+29
-4.7 -0.1 -6.52829e+29
-4.7 0 -6.52535e+29
-4.7 0.1 -6.52829e+29
-4.7 0.2 -6.53713e+29
-4.7 0.3 -6.55185e+29
-4.7 0.4 -6.57247e+29
-4.7 0.5 -6.59898e+29
-4.7 0.6 -6.63137e+29
-4.7 0.7 -6.66966e+29
-4.7 0.8 -6.71384e+29
-4.7 0.9 -6.76391e+29
-4.7 1 -6.81986e+29
-4.7 1.1 -6.88172e+29
-4.7 1.2 -6.94946e+29
-4.7 1.3 -7.02309e+29
-4.7 1.4 -7.10261e+29
-4.7 1.5 -7.18803e+29
-4.7 1.6 -7.27934e+29
-4.7 1.7 -7.37654e+29
-4.7 1.8 -7.47963e+29
-4.7 1.9 -7.58861e+29
-4.7 2 -7.70349e+29
-4.7 2.1 -7.82426e+29
-4.7 2.2 -7.95092e+29
-4.7 2.3 -8.08347e+29
-4.7 2.4 -8.22192e+29
-4.7 2.5 -8.36627e+29
-4.7 2.6 -8.5165e+29
-4.7 2.7 -8.67263e+29
-4.7 2.8 -8.83466e+29
-4.7 2.9 -9.00257e+29
-4.7 3 -9.17639e+29
-4.7 3.1 -9.35609e+29
-4.7 3.2 -9.5417e+29
-4.7 3.3 -9.7332e+29
-4.7 3.4 -9.93059e+29
-4.7 3.5 -1.01339e+30
-4.7 3.6 -1.03431e+30
-4.7 3.7 -1.05581e+30
-4.7 3.8 -1.07791e+30
-4.7 3.9 -1.1006e+30
-4.7 4 -1.12388e+30
-4.7 4.1 -1.14774e+30
-4.7 4.2 -1.1722e+30
-4.7 4.3 -1.19724e+30
-4.7 4.4 -1.22288e+30
-4.7 4.5 -1.2491e+30
-4.7 4.6 -1.27592e+30
-4.7 4.7 -1.30332e+30
-4.7 4.8 -1.33132e+30
-4.7 4.9 -1.3599e+30
-4.7 5 -1.38907e+30
-4.6 -5 -1.36167e+30
-4.6 -4.9 -1.3325e+30
-4.6 -4.8 -1.30392e+30
-4.6 -4.7 -1.27592e+30
-4.6 -4.6 -1.24852e+30
-4.6 -4.5 -1.22171e+30
-4.6 -4.4 -1.19548e+30
-4.6 -4.3 -1.16985e+30
-4.6 -4.2 -1.1448e+30
-4.6 -4.1 -1.12035e+30
-4.6 -4 -1.09648e+30
-4.6 -3.9 -1.0732e+30
-4.6 -3.8 -1.05052e+30
-4.6 -3.7 -1.02842e+30
-4.6 -3.6 -1.00691e+30
-4.6 -3.5 -9.85995e+29
-4.6 -3.4 -9.65667e+29
-4.6 -3.3 -9.45929e+29
-4.6 -3.2 -9.26779e+29
-4.6 -3.1 -9.0822e+29
-4.6 -3 -8.9025e+29
-4.6 -2.9 -8.72869e+29
-4.6 -2.8 -8.56078e+29
-4.6 -2.7 -8.39876e+29
-4.6 -2.6 -8.24264e+29
-4.6 -2.5 -8.09241e+29
-4.6 -2.4 -7.94807e+29
-4.6 -2.3 -7.80963e+29
-4.6 -2.2 -7.67708e+29
-4.6 -2.1 -7.55042e+29
-4.6 -2 -7.42966e+29
-4.6 -1.9 -7.31479e+29
-4.6 -1.8 -7.20581e+29
-4.6 -1.7 -7.10272e+29
-4.6 -1.6 -7.00553e+29
-4.6 -1.5 -6.91422e+29
-4.6 -1.4 -6.82881e+29
-4.6 -1.3 -6.74929e+29
-4.6 -1.2 -6.67567e+29
-4.6 -1.1 -6.60793e+29
-4.6 -1 -6.54608e+29
-4.6 -0.9 -6.49012e+29
-4.6 -0.8 -6.44006e+29
-4.6 -0.7 -6.39588e+29
-4.6 -0.6 -6.3576e+29
-4.6 -0.5 -6.3252e+29
-4.6 -0.4 -6.2987e+29
-4.6 -0.3 -6.27809e+29
-4.6 -0.2 -6.26336e+29
-4.6 -0.1 -6.25453e+29
-4.6 0 -6.25158e+29
-4.6 0.1 -6.25453e+29
-4.6 0.2 -6.26336e+29
-4.6 0.3 -6.27809e+29
-4.6 0.4 -6.2987e+29
-4.6 0.5 -6.3252e+29
-4.6 0.6 -6.3576e+29
-4.6 0.7 -6.39588e+29
-4.6 0.8 -6.44006e+29
-4.6 0.9 -6.49012e+29
-4.6 1 -6.54608e+29
-4.6 1.1 -6.60793e+29
-4.6 1.2 -6.67567e+29
-4.6 1.3 -6.74929e+29
-4.6 1.4 -6.82881e+29
-4.6 1.5 -6.91422e+29
-4.6 1.6 -7.00553e+29
-4.6 1.7 -7.10272e+29
-4.6 1.8 -7.20581e+29
-4.6 1.9 -7.31479e+29
-4.6 2 -7.42966e+29
-4.6 2.1 -7.55042e+29
-4.6 2.2 -7.67708e+29
-4.6 2.3 -7.80963e+29
-4.6 2.4 -7.94807e+29
-4.6 2.5 -8.09241e+29
-4.6 2.6 -8.24264e+29
-4.6 2.7 -8.39876e+29
-4.6 2.8 -8.56078e+29
-4.6 2.9 -8.72869e+29
-4.6 3 -8.9025e+29
-4.6 3.1 -9.0822e+29
-4.6 3.2 -9.26779e+29
-4.6 3.3 -9.45929e+29
-4.6 3.4 -9.65667e+29
-4.6 3.5 -9.85995e+29
-4.6 3.6 -1.00691e+30
-4.6 3.7 -1.02842e+30
-4.6 3.8 -1.05052e+30
-4.6 3.9 -1.0732e+30
-4.6 4 -1.09648e+30
-4.6 4.1 -1.12035e+30
-4.6 4.2 -1.1448e+30
-4.6 4.3 -1.16985e+30
-4.6 4.4 -1.19548e+30
-4.6 4.5 -1.22171e+30
-4.6 4.6 -1.24852e+30
-4.6 4.7 -1.27592e+30
-4.6 4.8 -1.30392e+30
-4.6 4.9 -1.3325e+30
-4.6 5 -1.36167e+30
-4.5 -5 -1.33486e+30
-4.5 -4.9 -1.30569e+30
-4.5 -4.8 -1.27711e+30
-4.5 -4.7 -1.24912e+30
-4.5 -4.6 -1.22171e+30
-4.5 -4.5 -1.1949e+30
-4.5 -4.4 -1.16867e+30
-4.5 -4.3 -1.14304e+30
-4.5 -4.2 -1.118e+30
-4.5 -4.1 -1.09354e+30
-4.5 -4 -1.06968e+30
-4.5 -3.9 -1.0464e+30
-4.5 -3.8 -1.02371e+30
-4.5 -3.7 -1.00162e+30
-4.5 -3.6 -9.80111e+29
-4.5 -3.5 -9.59194e+29
-4.5 -3.4 -9.38866e+29
-4.5 -3.3 -9.19128e+29
-4.5 -3.2 -8.9998e+29
-4.5 -3.1 -8.81421e+29
-4.5 -3 -8.63451e+29
-4.5 -2.9 -8.46071e+29
-4.5 -2.8 -8.29281e+29
-4.5 -2.7 -8.13079e+29
-4.5 -2.6 -7.97468e+29
-4.5 -2.5 -7.82445e+29
-4.5 -2.4 -7.68012e+29
-4.5 -2.3 -7.54169e+29
-4.5 -2.2 -7.40914e+29
-4.5 -2.1 -7.28249e+29
-4.5 -2 -7.16174e+29
-4.5 -1.9 -7.04687e+29
-4.5 -1.8 -6.9379e+29
-4.5 -1.7 -6.83482e+29
-4.5 -1.6 -6.73763e+29
-4.5 -1.5 -6.64633e+29
-4.5 -1.4 -6.56093e+29
-4.5 -1.3 -6.48141e+29
-4.5 -1.2 -6.40779e+29
-4.5 -1.1 -6.34005e+29
-4.5 -1 -6.27821e+29
-4.5 -0.9 -6.22226e+29
-4.5 -0.8 -6.1722e+29
-4.5 -0.7 -6.12802e+29
-4.5 -0.6 -6.08974e+29
-4.5 -0.5 -6.05735e+29
-4.5 -0.4 -6.03085e+29
-4.5 -0.3 -6.01023e+29
-4.5 -0.2 -5.99551e+29
-4.5 -0.1 -5.98667e+29
-4.5 0 -5.98373e+29
-4.5 0.1 -5.98667e+29
-4.5 0.2 -5.99551e+29
-4.5 0.3 -6.01023e+29
-4.5 0.4 -6.03085e+29
-4.5 0.5 -6.05735e+29
-4.5 0.6 -6.08974e+29
-4.5 0.7 -6.12802e+29
-4.5 0.8 -6.1722e+29
-4.5 0.9 -6.22226e+29
-4.5 1 -6.27821e+29
-4.5 1.1 -6.34005e+29
-4.5 1.2 -6.40779e+29
-4.5 1.3 -6.48141e+29
-4.5 1.4 -6.56093e+29
-4.5 1.5 -6.64633e+29
-4.5 1.6 -6.73763e+29
-4.5 1.7 -6.83482e+29
-4.5 1.8 -6.9379e+29
-4.5 1.9 -7.04687e+29
-4.5 2 -7.16174e+29
-4.5 2.1 -7.28249e+29
-4.5 2.2 -7.40914e+29
-4.5 2.3 -7.54169e+29
-4.5 2.4 -7.68012e+29
-4.5 2.5 -7.82445e+29
-4.5 2.6 -7.97468e+29
-4.5 2.7 -8.13079e+29
-4.5 2.8 -8.29281e+29
-4.5 2.9 -8.46071e+29
-4.5 3 -8.63451e+29
-4.5 3.1 -8.81421e+29
-4.5 3.2 -8.9998e+29
-4.5 3.3 -9.19128e+29
-4.5 3.4 -9.38866e+29
-4.5 3.5 -9.59194e+29
-4.5 3.6 -9.80111e+29
-4.5 3.7 -1.00162e+30
-4.5 3.8 -1.02371e+30
-4.5 3.9 -1.0464e+30
-4.5 4 -1.06968e+30
-4.5 4.1 -1.09354e+30
-4.5 4.2 -1.118e+30
-4.5 4.3 -1.14304e+30
-4.5 4.4 -1.16867e+30
-4.5 4.5 -1.1949e+30
-4.5 4.6 -1.22171e+30
-4.5 4.7 -1.24912e+30
-4.5 4.8 -1.27711e+30
-4.5 4.9 -1.30569e+30
-4.5 5 -1.33486e+30
-4.4 -5 -1.30864e+30
-4.4 -4.9 -1.27947e+30
-4.4 -4.8 -1.25089e+30
-4.4 -4.7 -1.2229e+30
-4.4 -4.6 -1.19549e+30
-4.4 -4.5 -1.16868e+30
-4.4 -4.4 -1.14246e+30
-4.4 -4.3 -1.11682e+30
-4.4 -4.2 -1.09178e+30
-4.4 -4.1 -1.06733e+30
-4.4 -4 -1.04346e+30
-4.4 -3.9 -1.02019e+30
-4.4 -3.8 -9.97501e+29
-4.4 -3.7 -9.75405e+29
-4.4 -3.6 -9.53899e+29
-4.4 -3.5 -9.32982e+29
-4.4 -3.4 -9.12656e+29
-4.4 -3.3 -8.92918e+29
-4.4 -3.2 -8.7377e+29
-4.4 -3.1 -8.55212e+29
-4.4 -3 -8.37243e+29
-4.4 -2.9 -8.19864e+29
-4.4 -2.8 -8.03074e+29
-4.4 -2.7 -7.86874e+29
-4.4 -2.6 -7.71263e+29
-4.4 -2.5 -7.56241e+29
-4.4 -2.4 -7.41809e+29
-4.4 -2.3 -7.27966e+29
-4.4 -2.2 -7.14712e+29
-4.4 -2.1 -7.02048e+29
-4.4 -2 -6.89973e+29
-4.4 -1.9 -6.78487e+29
-4.4 -1.8 -6.6759e+29
-4.4 -1.7 -6.57283e+29
-4.4 -1.6 -6.47564e+29
-4.4 -1.5 -6.38435e+29
-4.4 -1.4 -6.29895e+29
-4.4 -1.3 -6.21944e+29
-4.4 -1.2 -6.14582e+29
-4.4 -1.1 -6.07809e+29
-4.4 -1 -6.01625e+29
-4.4 -0.9 -5.96031e+29
-4.4 -0.8 -5.91025e+29
-4.4 -0.7 -5.86608e+29
-4.4 -0.6 -5.8278e+29
-4.4 -0.5 -5.79541e+29
-4.4 -0.4 -5.76891e+29
-4.4 -0.3 -5.74829e+29
-4.4 -0.2 -5.73357e+29
-4.4 -0.1 -5.72474e+29
-4.4 0 -5.72179e+29
-4.4 0.1 -5.72474e+29
-4.4 0.2 -5.73357e+29
-4.4 0.3 -5.74829e+29
-4.4 0.4 -5.76891e+29
-4.4 0.5 -5.79541e+29
-4.4 0.6 -5.8278e+29
-4.4 0.7 -5.86608e+29
-4.4 0.8 -5.91025e+29
-4.4 0.9 -5.96031e+29
-4.4 1 -6.01625e+29
-4.4 1.1 -6.07809e+29
-4.4 1.2 -6.14582e+29
-4.4 1.3 -6.21944e+29
-4.4 1.4 -6.29895e+29
-4.4 1.5 -6.38435e+29
-4.4 1.6 -6.47564e+29
-4.4 1.7 -6.57283e+29
-4.4 1.8 -6.6759e+29
-4.4 1.9 -6.78487e+29
-4.4 2 -6.89973e+29
-4.4 2.1 -7.02048e+29
-4.4 2.2 -7.14712e+29
-4.4 2.3 -7.27966e+29
-4.4 2.4 -7.41809e+29
-4.4 2.5 -7.56241e+29
-4.4 2.6 -7.71263e+29
-4.4 2.7 -7.86874e+29
-4.4 2.8 -8.03074e+29
-4.4 2.9 -8.19864e+29
-4.4 3 -8.37243e+29
-4.4 3.1 -8.55212e+29
-4.4 3.2 -8.7377e+29
-4.4 3.3 -8.92918e+29
-4.4 3.4 -9.12656e+29
-4.4 3.5 -9.32982e+29
-4.4 3.6 -9.53899e+29
-4.4 3.7 -9.75405e+29
-4.4 3.8 -9.97501e+29
-4.4 3.9 -1.02019e+30
-4.4 4 -1.04346e+30
-4.4 4.1 -1.06733e+30
-4.4 4.2 -1.09178e+30
-4.4 4.3 -1.11682e+30
-4.4 4.4 -1.14246e+30
-4.4 4.5 -1.16868e+30
-4.4 4.6 -1.19549e+30
-4.4 4.7 -1.2229e+30
-4.4 4.8 -1.25089e+30
-4.4 4.9 -1.27947e+30
-4.4 5 -1.30864e+30
-4.3 -5 -1.28301e+30
-4.3 -4.9 -1.25384e+30
-4.3 -4.8 -1.22526e+30
-4.3 -4.7 -1.19727e+30
-4.3 -4.6 -1.16987e+30
-4.3 -4.5 -1.14305e+30
-4.3 -4.4 -1.11683e+30
-4.3 -4.3 -1.0912e+30
-4.3 -4.2 -1.06615e+30
-4.3 -4.1 -1.0417e+30
-4.3 -4 -1.01784e+30
-4.3 -3.9 -9.94562e+29
-4.3 -3.8 -9.71878e+29
-4.3 -3.7 -9.49783e+29
-4.3 -3.6 -9.28277e+29
-4.3 -3.5 -9.07362e+29
-4.3 -3.4 -8.87035e+29
-4.3 -3.3 -8.67299e+29
-4.3 -3.2 -8.48152e+29
-4.3 -3.1 -8.29594e+29
-4.3 -3 -8.11626e+29
-4.3 -2.9 -7.94248e+29
-4.3 -2.8 -7.77459e+29
-4.3 -2.7 -7.61259e+29
-4.3 -2.6 -7.45649e+29
-4.3 -2.5 -7.30628e+29
-4.3 -2.4 -7.16196e+29
-4.3 -2.3 -7.02354e+29
-4.3 -2.2 -6.89101e+29
-4.3 -2.1 -6.76437e+29
-4.3 -2 -6.64363e+29
-4.3 -1.9 -6.52878e+29
-4.3 -1.8 -6.41982e+29
-4.3 -1.7 -6.31675e+29
-4.3 -1.6 -6.21957e+29
-4.3 -1.5 -6.12829e+29
-4.3 -1.4 -6.04289e+29
-4.3 -1.3 -5.96339e+29
-4.3 -1.2 -5.88977e+29
-4.3 -1.1 -5.82205e+29
-4.3 -1 -5.76021e+29
-4.3 -0.9 -5.70427e+29
-4.3 -0.8 -5.65421e+29
-4.3 -0.7 -5.61005e+29
-4.3 -0.6 -5.57177e+29
-4.3 -0.5 -5.53938e+29
-4.3 -0.4 -5.51288e+29
-4.3 -0.3 -5.49227e+29
-4.3 -0.2 -5.47755e+29
-4.3 -0.1 -5.46872e+29
-4.3 0 -5.46578e+29
-4.3 0.1 -5.46872e+29
-4.3 0.2 -5.47755e+29
-4.3 0.3 -5.49227e+29
-4.3 0.4 -5.51288e+29
-4.3 0.5 -5.53938e+29
-4.3 0.6 -5.57177e+29
-4.3 0.7 -5.61005e+29
-4.3 0.8 -5.65421e+29
-4.3 0.9 -5.70427e+29
-4.3 1 -5.76021e+29
-4.3 1.1 -5.82205e+29
-4.3 1.2 -5.88977e+29
-4.3 1.3 -5.96339e+29
-4.3 1.4 -6.04289e+29
-4.3 1.5 -6.12829e+29
-4.3 1.6 -6.21957e+29
-4.3 1.7 -6.31675e+29
-4.3 1.8 -6.41982e+29
